,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,perc
402,0.9374045801526718,0.5030826558265583,0.016,0.2,0.008333333333333333,coil2000,3,DT,True,5
403,0.9374045801526718,0.5030826558265583,0.016,0.2,0.008333333333333333,coil2000,3,DT,False,5
404,0.9368956743002544,0.4989159891598916,0.0,0.0,0.0,coil2000,4,DT,True,5
405,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,DT,False,5
406,0.9414758269720102,0.5027013801012338,0.017094017094017096,0.125,0.009174311926605505,coil2000,5,DT,True,5
407,0.9435114503816794,0.4994612068965517,0.0,0.0,0.0,coil2000,5,DT,False,5
408,0.9043256997455471,0.5388385199705954,0.12962962962962962,0.1320754716981132,0.12727272727272726,coil2000,0,DT,True,10
409,0.9150127226463104,0.5359470717961284,0.1256544502617801,0.14814814814814814,0.10909090909090909,coil2000,0,DT,False,10
410,0.9068702290076336,0.5446839169920745,0.14883720930232558,0.17204301075268819,0.13114754098360656,coil2000,1,DT,True,10
411,0.9150127226463104,0.5222352187719594,0.0972972972972973,0.14285714285714285,0.07377049180327869,coil2000,1,DT,False,10
412,0.9094147582697201,0.547873034818448,0.1523809523809524,0.1702127659574468,0.13793103448275862,coil2000,2,DT,True,10
413,0.9094147582697201,0.547873034818448,0.1523809523809524,0.1702127659574468,0.13793103448275862,coil2000,2,DT,False,10
414,0.9073791348600508,0.5299457994579946,0.11650485436893204,0.13953488372093023,0.1,coil2000,3,DT,True,10
415,0.9165394402035624,0.5231368563685637,0.0989010989010989,0.14516129032258066,0.075,coil2000,3,DT,False,10
